name,label,kind
go:0033617::Biological Process,mitochondrial respiratory chain complex IV assembly,Biological Process
go:0033619::Biological Process,membrane protein proteolysis,Biological Process
go:0033622::Biological Process,integrin activation,Biological Process
go:0033623::Biological Process,regulation of integrin activation,Biological Process
go:0033624::Biological Process,negative regulation of integrin activation,Biological Process
go:0033625::Biological Process,positive regulation of integrin activation,Biological Process
go:0033627::Biological Process,cell adhesion mediated by integrin,Biological Process
go:0033628::Biological Process,regulation of cell adhesion mediated by integrin,Biological Process
go:0033629::Biological Process,negative regulation of cell adhesion mediated by integrin,Biological Process
go:0033630::Biological Process,positive regulation of cell adhesion mediated by integrin,Biological Process
go:0033631::Biological Process,cell-cell adhesion mediated by integrin,Biological Process
go:0033632::Biological Process,regulation of cell-cell adhesion mediated by integrin,Biological Process
go:0033634::Biological Process,positive regulation of cell-cell adhesion mediated by integrin,Biological Process
go:0033668::Biological Process,negative regulation by symbiont of host apoptotic process,Biological Process
go:0033673::Biological Process,negative regulation of kinase activity,Biological Process
go:0033674::Biological Process,positive regulation of kinase activity,Biological Process
go:0033683::Biological Process,"nucleotide-excision repair, DNA incision",Biological Process
go:0033684::Biological Process,regulation of luteinizing hormone secretion,Biological Process
go:0033685::Biological Process,negative regulation of luteinizing hormone secretion,Biological Process
go:0033686::Biological Process,positive regulation of luteinizing hormone secretion,Biological Process
go:0033687::Biological Process,osteoblast proliferation,Biological Process
go:0033688::Biological Process,regulation of osteoblast proliferation,Biological Process
go:0033689::Biological Process,negative regulation of osteoblast proliferation,Biological Process
go:0033690::Biological Process,positive regulation of osteoblast proliferation,Biological Process
go:0033692::Biological Process,cellular polysaccharide biosynthetic process,Biological Process
go:0033693::Biological Process,neurofilament bundle assembly,Biological Process
go:0033700::Biological Process,phospholipid efflux,Biological Process
go:0033750::Biological Process,ribosome localization,Biological Process
go:0033753::Biological Process,establishment of ribosome localization,Biological Process
go:0033762::Biological Process,response to glucagon,Biological Process
go:0033860::Biological Process,regulation of NAD(P)H oxidase activity,Biological Process
go:0033861::Biological Process,negative regulation of NAD(P)H oxidase activity,Biological Process
go:0033864::Biological Process,positive regulation of NAD(P)H oxidase activity,Biological Process
go:0033865::Biological Process,nucleoside bisphosphate metabolic process,Biological Process
go:0033866::Biological Process,nucleoside bisphosphate biosynthetic process,Biological Process
go:0033869::Biological Process,nucleoside bisphosphate catabolic process,Biological Process
go:0033875::Biological Process,ribonucleoside bisphosphate metabolic process,Biological Process
go:0033962::Biological Process,cytoplasmic mRNA processing body assembly,Biological Process
go:0033993::Biological Process,response to lipid,Biological Process
go:0034014::Biological Process,response to triglyceride,Biological Process
go:0034030::Biological Process,ribonucleoside bisphosphate biosynthetic process,Biological Process
go:0034031::Biological Process,ribonucleoside bisphosphate catabolic process,Biological Process
go:0034032::Biological Process,purine nucleoside bisphosphate metabolic process,Biological Process
go:0034033::Biological Process,purine nucleoside bisphosphate biosynthetic process,Biological Process
go:0034034::Biological Process,purine nucleoside bisphosphate catabolic process,Biological Process
go:0034035::Biological Process,purine ribonucleoside bisphosphate metabolic process,Biological Process
go:0034036::Biological Process,purine ribonucleoside bisphosphate biosynthetic process,Biological Process
go:0034047::Biological Process,regulation of protein phosphatase type 2A activity,Biological Process
go:0034048::Biological Process,negative regulation of protein phosphatase type 2A activity,Biological Process
go:0034058::Biological Process,endosomal vesicle fusion,Biological Process
go:0034059::Biological Process,response to anoxia,Biological Process
go:0034063::Biological Process,stress granule assembly,Biological Process
go:0034067::Biological Process,protein localization to Golgi apparatus,Biological Process
go:0034080::Biological Process,CENP-A containing nucleosome assembly,Biological Process
go:0034086::Biological Process,maintenance of sister chromatid cohesion,Biological Process
